日期,当前发布时间,上一发布时间,发布小时,当前预测提前小时,旧预测提前小时,目标时刻,真实功率_kW,旧版延伸预测_kW,新版最新预测_kW,旧版绝对误差_kW,新版绝对误差_kW,绝对误差改善_kW
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,7,13,2025-12-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,8,14,2025-12-18 08:00:00,1598.4,1785.3,1585.8442,186.89999999999986,12.55580000000009,174.34419999999977
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,9,15,2025-12-18 09:00:00,3160.6875,3631.4969,3170.3855,470.8094000000001,9.697999999999865,461.11140000000023
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,10,16,2025-12-18 10:00:00,4390.8,4754.4023,4192.1299,363.60229999999956,198.67010000000028,164.93219999999928
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,11,17,2025-12-18 11:00:00,5738.2125,6191.1842,5843.6906,452.97170000000006,105.47810000000027,347.4935999999998
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,12,18,2025-12-18 12:00:00,6579.75,6579.75,6579.75,0.0,0.0,0.0
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,13,19,2025-12-18 13:00:00,5981.55,6012.2577,6210.075,30.70769999999993,228.52499999999964,-197.8172999999997
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,14,20,2025-12-18 14:00:00,4693.65,4567.6495,5104.35,126.00049999999919,410.7000000000007,-284.69950000000154
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,15,21,2025-12-18 15:00:00,3411.6375,2446.963,3748.875,964.6744999999996,337.2375000000002,627.4369999999994
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,16,22,2025-12-18 16:00:00,1551.225,912.0549,1704.1125,639.1700999999999,152.88750000000005,486.2825999999999
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,17,23,2025-12-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 00:00:00,2025-12-17 18:00:00,0,18,24,2025-12-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,1,7,2025-12-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,2,8,2025-12-18 08:00:00,1598.4,1585.8442,1551.6883,12.55580000000009,46.711700000000064,-34.155899999999974
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,3,9,2025-12-18 09:00:00,3160.6875,3170.3855,3082.0215,9.697999999999865,78.66600000000017,-68.9680000000003
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,4,10,2025-12-18 10:00:00,4390.8,4192.1299,4184.296,198.67010000000028,206.5039999999999,-7.83389999999963
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,5,11,2025-12-18 11:00:00,5738.2125,5843.6906,5690.3363,105.47810000000027,47.8761999999997,57.60190000000057
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,6,12,2025-12-18 12:00:00,6579.75,6579.75,6207.554,0.0,372.1959999999999,-372.1959999999999
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,7,13,2025-12-18 13:00:00,5981.55,6210.075,6062.0362,228.52499999999964,80.48619999999937,148.03880000000026
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,8,14,2025-12-18 14:00:00,4693.65,5104.35,4415.9835,410.7000000000007,277.66649999999936,133.03350000000137
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,9,15,2025-12-18 15:00:00,3411.6375,3748.875,3148.9209,337.2375000000002,262.71659999999974,74.52090000000044
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,10,16,2025-12-18 16:00:00,1551.225,1704.1125,1361.3916,152.88750000000005,189.83339999999998,-36.94589999999994
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,11,17,2025-12-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,12,18,2025-12-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,13,19,2025-12-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,14,20,2025-12-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,15,21,2025-12-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,16,22,2025-12-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,17,23,2025-12-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 06:00:00,2025-12-18 00:00:00,6,18,24,2025-12-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,1,7,2025-12-18 13:00:00,5981.55,6062.0362,6032.2491,80.48619999999937,50.69909999999982,29.787099999999555
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,2,8,2025-12-18 14:00:00,4693.65,4415.9835,4758.0686,277.66649999999936,64.41859999999997,213.2478999999994
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,3,9,2025-12-18 15:00:00,3411.6375,3148.9209,3402.2461,262.71659999999974,9.391399999999976,253.32519999999977
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,4,10,2025-12-18 16:00:00,1551.225,1361.3916,1547.5654,189.83339999999998,3.659599999999955,186.17380000000003
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,5,11,2025-12-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,6,12,2025-12-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,7,13,2025-12-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,8,14,2025-12-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,9,15,2025-12-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,10,16,2025-12-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,11,17,2025-12-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 12:00:00,2025-12-18 06:00:00,12,12,18,2025-12-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 18:00:00,2025-12-18 12:00:00,18,1,7,2025-12-18 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 18:00:00,2025-12-18 12:00:00,18,2,8,2025-12-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 18:00:00,2025-12-18 12:00:00,18,3,9,2025-12-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 18:00:00,2025-12-18 12:00:00,18,4,10,2025-12-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 18:00:00,2025-12-18 12:00:00,18,5,11,2025-12-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,2025-12-18 18:00:00,2025-12-18 12:00:00,18,6,12,2025-12-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,1,7,2025-12-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,2,8,2025-12-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,3,9,2025-12-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,4,10,2025-12-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,5,11,2025-12-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,6,12,2025-12-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,7,13,2025-12-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,8,14,2025-12-19 08:00:00,1489.65,1247.0449,1379.3041,242.6051,110.34590000000003,132.25919999999996
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,9,15,2025-12-19 09:00:00,3166.425,2730.6635,3185.2314,435.76150000000007,18.80639999999994,416.95510000000013
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,10,16,2025-12-19 10:00:00,4981.35,4491.5668,5036.0625,489.78320000000076,54.712499999999636,435.0707000000011
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,11,17,2025-12-19 11:00:00,5751.0,5563.6061,6124.728,187.39390000000003,373.72800000000007,-186.33410000000003
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,12,18,2025-12-19 12:00:00,5727.7875,5926.0501,6579.75,198.26260000000002,851.9624999999996,-653.6998999999996
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,13,19,2025-12-19 13:00:00,5602.575,5990.1758,6210.075,387.60080000000016,607.5,-219.89919999999984
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,14,20,2025-12-19 14:00:00,4269.5625,5020.2823,4944.7934,750.7197999999999,675.2308999999996,75.48890000000029
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,15,21,2025-12-19 15:00:00,3007.8375,3748.875,3027.9699,741.0374999999999,20.13239999999996,720.9051
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,16,22,2025-12-19 16:00:00,1565.925,1704.1125,1548.1721,138.1875,17.752899999999954,120.43460000000005
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,17,23,2025-12-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 00:00:00,2025-12-18 18:00:00,0,18,24,2025-12-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,1,7,2025-12-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,2,8,2025-12-19 08:00:00,1489.65,1379.3041,1457.2997,110.34590000000003,32.35030000000006,77.99559999999997
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,3,9,2025-12-19 09:00:00,3166.425,3185.2314,3067.9058,18.80639999999994,98.51920000000018,-79.71280000000024
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,4,10,2025-12-19 10:00:00,4981.35,5036.0625,4969.0983,54.712499999999636,12.25170000000071,42.460799999998926
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,5,11,2025-12-19 11:00:00,5751.0,6124.728,5659.1209,373.72800000000007,91.87910000000011,281.84889999999996
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,6,12,2025-12-19 12:00:00,5727.7875,6579.75,5385.1903,851.9624999999996,342.59720000000016,509.3652999999995
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,7,13,2025-12-19 13:00:00,5602.575,6210.075,5330.4902,607.5,272.08479999999963,335.41520000000037
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,8,14,2025-12-19 14:00:00,4269.5625,4944.7934,4220.0143,675.2308999999996,49.54820000000018,625.6826999999994
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,9,15,2025-12-19 15:00:00,3007.8375,3027.9699,2858.4712,20.13239999999996,149.36630000000014,-129.23390000000018
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,10,16,2025-12-19 16:00:00,1565.925,1548.1721,1515.9984,17.752899999999954,49.92660000000001,-32.17370000000005
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,11,17,2025-12-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,12,18,2025-12-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,13,19,2025-12-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,14,20,2025-12-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,15,21,2025-12-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,16,22,2025-12-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,17,23,2025-12-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 06:00:00,2025-12-19 00:00:00,6,18,24,2025-12-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,1,7,2025-12-19 13:00:00,5602.575,5330.4902,5667.521,272.08479999999963,64.94599999999991,207.13879999999972
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,2,8,2025-12-19 14:00:00,4269.5625,4220.0143,4363.3901,49.54820000000018,93.82759999999962,-44.27939999999944
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,3,9,2025-12-19 15:00:00,3007.8375,2858.4712,3162.0885,149.36630000000014,154.25099999999975,-4.8846999999996115
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,4,10,2025-12-19 16:00:00,1565.925,1515.9984,1704.1125,49.92660000000001,138.1875,-88.26089999999999
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,5,11,2025-12-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,6,12,2025-12-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,7,13,2025-12-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,8,14,2025-12-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,9,15,2025-12-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,10,16,2025-12-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,11,17,2025-12-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 12:00:00,2025-12-19 06:00:00,12,12,18,2025-12-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 18:00:00,2025-12-19 12:00:00,18,1,7,2025-12-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 18:00:00,2025-12-19 12:00:00,18,2,8,2025-12-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 18:00:00,2025-12-19 12:00:00,18,3,9,2025-12-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 18:00:00,2025-12-19 12:00:00,18,4,10,2025-12-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 18:00:00,2025-12-19 12:00:00,18,5,11,2025-12-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,2025-12-19 18:00:00,2025-12-19 12:00:00,18,6,12,2025-12-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,1,7,2025-12-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,2,8,2025-12-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,3,9,2025-12-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,4,10,2025-12-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,5,11,2025-12-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,6,12,2025-12-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,7,13,2025-12-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,8,14,2025-12-20 08:00:00,1391.4,1657.5951,1355.4716,266.1950999999999,35.92840000000001,230.2666999999999
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,9,15,2025-12-20 09:00:00,2963.2125,3334.0759,3004.2466,370.86339999999973,41.03409999999985,329.8292999999999
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,10,16,2025-12-20 10:00:00,4610.2125,4984.8461,4457.8148,374.6336000000001,152.39769999999953,222.23590000000058
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,11,17,2025-12-20 11:00:00,5759.025,5478.4246,6024.6825,280.60039999999935,265.65750000000025,14.9428999999991
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,12,18,2025-12-20 12:00:00,5891.5875,5014.5321,6102.1073,877.0553999999993,210.51980000000003,666.5355999999992
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,13,19,2025-12-20 13:00:00,5623.725,4756.9237,5849.586,866.8013000000001,225.86099999999988,640.9403000000002
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,14,20,2025-12-20 14:00:00,4528.9125,4050.3719,4060.1513,478.54060000000027,468.7612000000004,9.779399999999896
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,15,21,2025-12-20 15:00:00,3254.2875,2571.7679,3111.9418,682.5196000000001,142.34569999999985,540.1739000000002
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,16,22,2025-12-20 16:00:00,1643.9625,1233.0132,1389.4631,410.9493,254.49940000000015,156.44989999999984
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,17,23,2025-12-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 00:00:00,2025-12-19 18:00:00,0,18,24,2025-12-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,1,7,2025-12-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,2,8,2025-12-20 08:00:00,1391.4,1355.4716,1414.4111,35.92840000000001,23.011099999999942,12.917300000000068
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,3,9,2025-12-20 09:00:00,2963.2125,3004.2466,3062.4434,41.03409999999985,99.23090000000002,-58.19680000000017
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,4,10,2025-12-20 10:00:00,4610.2125,4457.8148,4719.1191,152.39769999999953,108.90660000000025,43.49109999999928
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,5,11,2025-12-20 11:00:00,5759.025,6024.6825,5799.5603,265.65750000000025,40.53530000000046,225.1221999999998
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,6,12,2025-12-20 12:00:00,5891.5875,6102.1073,6057.8007,210.51980000000003,166.21320000000014,44.30659999999989
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,7,13,2025-12-20 13:00:00,5623.725,5849.586,5646.5253,225.86099999999988,22.80029999999988,203.0607
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,8,14,2025-12-20 14:00:00,4528.9125,4060.1513,4453.0211,468.7612000000004,75.89140000000043,392.86979999999994
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,9,15,2025-12-20 15:00:00,3254.2875,3111.9418,3483.8994,142.34569999999985,229.61189999999988,-87.26620000000003
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,10,16,2025-12-20 16:00:00,1643.9625,1389.4631,1704.1125,254.49940000000015,60.149999999999864,194.3494000000003
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,11,17,2025-12-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,12,18,2025-12-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,13,19,2025-12-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,14,20,2025-12-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,15,21,2025-12-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,16,22,2025-12-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,17,23,2025-12-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 06:00:00,2025-12-20 00:00:00,6,18,24,2025-12-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,1,7,2025-12-20 13:00:00,5623.725,5646.5253,5618.1515,22.80029999999988,5.573500000000422,17.226799999999457
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,2,8,2025-12-20 14:00:00,4528.9125,4453.0211,4613.6902,75.89140000000043,84.77769999999964,-8.88629999999921
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,3,9,2025-12-20 15:00:00,3254.2875,3483.8994,3264.8262,229.61189999999988,10.538700000000063,219.07319999999982
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,4,10,2025-12-20 16:00:00,1643.9625,1704.1125,1673.3684,60.149999999999864,29.405899999999974,30.74409999999989
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,5,11,2025-12-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,6,12,2025-12-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,7,13,2025-12-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,8,14,2025-12-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,9,15,2025-12-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,10,16,2025-12-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,11,17,2025-12-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 12:00:00,2025-12-20 06:00:00,12,12,18,2025-12-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 18:00:00,2025-12-20 12:00:00,18,1,7,2025-12-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 18:00:00,2025-12-20 12:00:00,18,2,8,2025-12-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 18:00:00,2025-12-20 12:00:00,18,3,9,2025-12-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 18:00:00,2025-12-20 12:00:00,18,4,10,2025-12-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 18:00:00,2025-12-20 12:00:00,18,5,11,2025-12-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,2025-12-20 18:00:00,2025-12-20 12:00:00,18,6,12,2025-12-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,1,7,2025-12-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,2,8,2025-12-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,3,9,2025-12-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,4,10,2025-12-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,5,11,2025-12-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,6,12,2025-12-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,7,13,2025-12-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,8,14,2025-12-21 08:00:00,1539.8625,1570.4292,1573.9924,30.566700000000083,34.129900000000134,-3.5632000000000517
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,9,15,2025-12-21 09:00:00,3341.5875,2821.9168,3221.5551,519.6707000000001,120.03240000000005,399.6383000000001
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,10,16,2025-12-21 10:00:00,4750.3875,3992.9028,4556.1347,757.4847,194.2528000000002,563.2318999999998
2025-12-21,2025-12-21 00:00:00,2025-12-20 18:00:00,0,11,17,2025-12-21 11:00:00,4979.2125,4411.3424,5068.3073,567.8700999999992,89.09480000000076,478.7752999999984
